index,provider ID,provider name,provider category,provider location,flow ID,flow name,flow category,flow unit,flow type
482,6ce2af92-11dd-3e96-8f77-4d215ac13b96,"Melamine urea formaldehyde, MF, resin, neat, 60% solids","31-33: Manufacturing/3252: Resin, Synthetic Rubber, and Artificial and Synthetic Fibers and Filaments Manufacturing",RNA,cfbc5b82-c59c-330b-a12a-134699842889,"Melamine urea formaldehyde, MF, resin, neat, 60% solids","Technosphere flows/31-33: Manufacturing/3252: Resin, Synthetic Rubber, and Artificial and Synthetic Fibers and Filaments Manufacturing",kg,product
483,9b4c2721-789c-404b-9a38-ea8d9196dbf0,"Reclaiming, sorted mixed plastics, PET Other Food Rigid",Z2: Packaging Economy/A5: EOL/A1: Reclaiming,,34aee2b7-071d-4462-9dc0-ff321627c1c3,"sorted mixed plastics, PET Other Food Rigid",,kg,waste
484,dfa7acbc-4a41-3329-951d-b6cde899c91e,"Sulfur, at plant","21: Mining, Quarrying, and Oil and Gas Extraction/2111: Oil and Gas Extraction",RNA,48187a93-fc4e-3c80-98c2-5b0eaafc07d4,"Sulfur, at plant","Technosphere flows/21: Mining, Quarrying, and Oil and Gas Extraction/2111: Oil and Gas Extraction",kg,product
485,92c25f87-11d4-4ab8-a0df-9eab3d9f0521,"Open Burning, PS",Z2: Packaging Economy/A5: EOL/A6: Ultimate Disposal/Open Burning,,dd94535c-ca44-4360-9684-3ab5acc9a43d,"Open Burning, PS",,kg,waste
486,84504b8a-f26a-44a0-9f5c-1bc141a4d798,"Incineration, PS",Z2: Packaging Economy/A5: EOL/A6: Ultimate Disposal/Incineration,,9ffa1de4-7186-4870-bc15-3bf27f6f0282,"Incineration, PS",,kg,waste
487,e3f44b3f-1ec9-4d9b-b794-f889ce38357b,"Mechanical Recycling, PP Non-food Packaging Films (Flakes)",Z2: Packaging Economy/A5: EOL/A2: Mechanical Recycling,,ef4c57fe-5315-456f-9aa2-8bf0961872f7,"Flakes, PP Non-food Packaging Films",,kg,waste
488,e1f2f677-e94d-456f-b58c-d27715af6074,"Pyrolysis, HDPE Drinking Bottles",Z2: Packaging Economy/A5: EOL/A5: Feedstock Recycling,,74210577-3a70-4df4-a59d-ff871f948fdb,"Flakes, HDPE Drinking Bottles",,kg,waste
489,515c5359-a186-3394-b849-8676652228db,"Forest residue, processed and loaded, at landing system","11: Agriculture, Forestry, Fishing and Hunting/1133: Logging",RNA,28a1f858-bf65-35b1-ae67-2acb9d16698d,"Forest residue, processed and loaded, at landing system","Technosphere flows/11: Agriculture, Forestry, Fishing and Hunting/1133: Logging",kg,product
490,eadb5daf-98cd-49c8-b9f5-b1301dd6c6ed,"Mechanical Recycling, PP Other Non-food Rigid (Flakes)",Z2: Packaging Economy/A5: EOL/A2: Mechanical Recycling,,df78dffb-e25b-4efd-b0eb-6dc951eef71d,"Flakes, PP Other Non-food Rigid",,kg,waste
491,14c39356-966d-4bb1-ac70-3f0e165df94e,"Pyrolysis, Feedstock Recycling, PVC, Mixed Plastic (Flakes)",Z2: Packaging Economy/A5: EOL/A5: Feedstock Recycling,,a8b6a847-a41f-4e5c-8c12-15c8741da6ca,"PVC, mixed plastics (flakes)",,kg,waste
492,313c5b2b-3a85-4b9a-8c34-087a539fee33,"Pyrolysis, PP Food Packaging Film (small format)",Z2: Packaging Economy/A5: EOL/A5: Feedstock Recycling,,a3af6bbb-99f7-482c-b24c-65602a151a4a,"Flakes, PP Food Packaging Film (small format)",,kg,waste
493,2a78de43-fdf2-4c5f-b527-89db6568ace8,"Ethylene glycol, materials production, organic compound, at plant, kg",31-33: Manufacturing/3251: Basic Chemical Manufacturing,RNA,a5c7d642-4e3a-40af-a919-a2f7601340b0,"Ethylene glycol, at plant, kg",Technosphere flows/31-33: Manufacturing/3251: Basic Chemical Manufacturing,kg,product
494,4cb0c558-b0ac-3656-bc1f-95b477c14921,"Soda powder, at plant","21: Mining, Quarrying, and Oil and Gas Extraction/2123: Nonmetallic Mineral Mining and Quarrying",RNA,0f797f27-2207-3571-84cc-0835a943be09,"Soda powder, at plant","Technosphere flows/21: Mining, Quarrying, and Oil and Gas Extraction/2123: Nonmetallic Mineral Mining and Quarrying",kg,product
495,f9cf891e-fd8c-304c-9707-4a7e390b9e75,"Paper, bag and sack, unbleached kraft, average production, at mill","31-33: Manufacturing/3221: Pulp, Paper, and Paperboard Mills",RNA,0871432e-9009-3056-8387-d73d5b0d2da3,"Paper, bag and sack, unbleached kraft, average production, at mill","Technosphere flows/31-33: Manufacturing/3221: Pulp, Paper, and Paperboard Mills",kg,product
496,86f13a15-a773-4945-8b1a-46158a77d131,"Sodium hydrogen Sulfite, 40% in solution Bridge; USLCI to USEEIO",Bridge Processes/USLCI to USEEIO,,7c19bebc-8bea-4836-b87e-09241b115b4b,"Sodium hydrogen sulfite, 40% in solution",Technosphere flows/31-33: Manufacturing/3251: Basic Chemical Manufacturing,kg,product
497,0832a32f-e4c7-4f04-aeb3-ef3e20b48cd9,"Mechanical Recycling, PP Other Food Rigid (Flakes)",Z2: Packaging Economy/A5: EOL/A2: Mechanical Recycling,,d7ab9bd3-6f3c-4531-a9ad-2d1a896b4de0,"Flakes, PP Other Food Rigid",,kg,waste
498,35bd31d8-b0b1-3da8-a553-df33ccd9e452,"Sawn lumber, hardwood, planed, kiln dried, at planer mill, SE",31-33: Manufacturing/3211: Sawmills and Wood Preservation,US,23de2b44-d931-39f7-b2c8-d56346794608,Wood fuel; hardwood; kiln-dried; at planer mill,Technosphere flows/31-33: Manufacturing/3211: Sawmills and Wood Preservation,kg,product
499,ce587724-1be4-3da0-b7a2-988592c28b9a,"Sawn lumber, hardwood, rough, green, at sawmill, SE",31-33: Manufacturing/3211: Sawmills and Wood Preservation,US,851dabd1-801f-3582-8b29-a3cdd6f65473,Wood fuel; hardwood; green; at sawmill,Technosphere flows/31-33: Manufacturing/3211: Sawmills and Wood Preservation,kg,product
500,238589f8-deaf-3218-84e9-703a9bd7f3e1,"Fertilizer, stover, 2022","11: Agriculture, Forestry, Fishing and Hunting/1151: Support Activities for Crop Production",RNA,7047feb8-1c54-3bef-b0ed-e48b2d052bac,"Fertilizer, stover","Technosphere flows/11: Agriculture, Forestry, Fishing and Hunting/1151: Support Activities for Crop Production",m2,product
501,5912ecda-5405-482e-923f-b83a553dc2c7,"Low-tech Sorting, Collected PVC Other Food Rigid",Z2: Packaging Economy/A5: EOL/A0: Sorting,,5388eb7f-8d89-46be-9440-5500ec0c6dca,Collected PVC Other Food Rigid,,kg,waste
502,25b4c3b7-6d33-4ea7-b517-83db75faa405,"Low-tech Sorting, Collected PS Other Food Rigid",Z2: Packaging Economy/A5: EOL/A0: Sorting,,fe14db81-948b-42ef-99e3-7151cf2bb856,Collected PS Other Food Rigid,,kg,waste
503,bd5128fb-9a1a-4398-9903-3abbb0cc5b2c,"Low-tech Sorting, Collected PVC Other Non-food Rigid",Z2: Packaging Economy/A5: EOL/A0: Sorting,,41d445d1-f933-4d20-a039-6927a5538554,Collected PVC Other Non-food Rigid,,kg,waste
504,d20ebd6f-57fd-4b89-87e9-1504b0c0e6fb,"Depolymerization, Chemical Recycling with Metal Oxide, PS Other Food Rigid (Flakes)",Z2: Packaging Economy/A5: EOL/A4: Monomer Recycling,,362be635-3d2f-4d93-8309-9b6f151820af,"Flakes, PS Other Food Rigid",,kg,waste
505,4ea76469-13bd-4db3-ba2e-d4bf90111229,PET Food Bottles,Z2: Packaging Economy/A4: Packaging Products,,88f0b3a1-d684-4b1a-9ea9-9e063e733b51,PET food bottles,,kg,product
506,d7151866-38d5-4964-a3bf-26775aaf212c,"High-tech Sorting, Collected HDPE Other Food Rigid",Z2: Packaging Economy/A5: EOL/A0: Sorting,,32c83360-7030-4345-905a-108ed2a368d5,collected HDPE other food rigid,,kg,waste
507,7f4e8f7a-d36f-4237-a47f-63c7d4082ff1,Sodium Tripolyphosphate Bridge; USLCI to USEEIO,Bridge Processes/USLCI to USEEIO,,9d18d598-a81b-322a-a775-c2259ccf75f1,"Sodium tripolyphosphate, at plant",Technosphere flows/31-33: Manufacturing/3251: Basic Chemical Manufacturing,kg,product
508,c47e2008-cd77-39e4-90d8-eba2cf6d2d44,"Drinking water treatment; Adsorption, with granular activated carbon; at plant","22: Utilities/2213: Water, Sewage and Other Systems",US,bdb1e6dc-1a3f-38f4-bac2-4b5197f654af,"Drinking water treatment; Adsorption, with granular activated carbon","Technosphere flows/22: Utilities/2213: Water, Sewage and Other Systems",m3,product
509,dccfe8ef-0d12-387f-bdf8-e8d54bc289ef,Drinking water treatment; Chemical Conditioning infrastructure; at plant,"22: Utilities/2213: Water, Sewage and Other Systems",US,bdda0262-da37-3a9b-8bf3-57d363eaa072,Drinking water treatment; Chemical Conditioning infrastructure,"Technosphere flows/22: Utilities/2213: Water, Sewage and Other Systems",m3,product
510,88616897-adfd-4ec8-b3a9-34269e986627,"High-tech Sorting, Collected Multi-material Non-food Packaging Film",Z2: Packaging Economy/A5: EOL/A0: Sorting,,1a6cf146-6fe2-4e59-9601-164a6ad4248f,Collected Multi-material Non-food Packaging Film,,kg,waste
511,01dae8ca-16de-4c81-9e23-4354068c2165,"High-tech Sorting, Collected PET Food Bottles",Z2: Packaging Economy/A5: EOL/A0: Sorting,,394cabb5-4aac-4323-b9ea-dc5da52d32d5,Collected PET Food Bottles,,kg,waste
512,f163bacc-fba1-4a03-ae17-55f952f616e6,"High-tech Sorting, Collected PVC Other Food Rigid",Z2: Packaging Economy/A5: EOL/A0: Sorting,,5388eb7f-8d89-46be-9440-5500ec0c6dca,Collected PVC Other Food Rigid,,kg,waste
513,4fa4594e-69b7-4574-877d-4460707a2172,"High-tech Sorting, Collected PP Food Packaging Film (med-large format)",Z2: Packaging Economy/A5: EOL/A0: Sorting,,3c40d011-9a86-4bee-9cd1-42046b4a6bc8,Collected PP Food Packaging Film (med-large format),,kg,waste
514,32906a64-484d-498a-95eb-2f53409eb69c,"High-tech Sorting, Collected LDPE Non-food Packaging Film",Z2: Packaging Economy/A5: EOL/A0: Sorting,,a51794c7-04b7-4ada-92c2-1d674470e54c,Collected LDPE Non-food Packaging Film,,kg,waste
515,e551129a-49b0-4565-b9ee-855fb5d20d16,HDPE Non-food Bottles,Z2: Packaging Economy/A4: Packaging Products,,21a1a113-c35b-4ede-bd54-ce968f48b24e,HDPE non-food bottles,,kg,product
516,285364e1-d7bb-42f0-a6da-c0adb4a401ac,PVC Other Food Rigid,Z2: Packaging Economy/A4: Packaging Products,,b523bc4b-b1d6-4799-b150-2853e1c6e6bd,PVC other food rigid,,kg,product
517,a3960600-b520-41cd-9d21-bd3a9a991047,"High-tech Sorting, Collected PP Non-food Packaging Film",Z2: Packaging Economy/A5: EOL/A0: Sorting,,21eb4285-5b80-4e35-94a7-1a1db289dbbf,Collected PP Non-food Packaging Film,,kg,waste
518,12191faa-0b43-49bb-81ac-8d8ca5c58d07,"High-tech Sorting, Collected LDPE Food Packaging Film (small format)",Z2: Packaging Economy/A5: EOL/A0: Sorting,,22119d5b-ed8d-4311-9201-1a094131a883,Collected LDPE Food Packaging Film (small format),,kg,waste
519,1fcd9aa7-9d46-4df7-a48c-278641a2c616,"Low-tech Sorting, Collected PP Non-food Packaging Film",Z2: Packaging Economy/A5: EOL/A0: Sorting,,21eb4285-5b80-4e35-94a7-1a1db289dbbf,Collected PP Non-food Packaging Film,,kg,waste
520,a092dc3d-6a0b-41b7-aef0-7a3f72aca50f,"Low-tech Sorting, Collected PP Non-food Bottles",Z2: Packaging Economy/A5: EOL/A0: Sorting,,05362cdb-a62c-4cd3-b3f3-9291184bd911,Collected PP Non-food Bottles,,kg,waste
521,cc52b03b-534d-4f62-8036-6ee45235198f,"Low-tech Sorting, Collected PP Other Non-food Rigid",Z2: Packaging Economy/A5: EOL/A0: Sorting,,2064fb58-ec9c-4efb-80b3-d1183ec7c57e,Collected PP Other Non-food Rigid,,kg,waste
522,e137ca64-4670-4678-8dc3-ae2df3359f23,"Low-tech Sorting, Collected PP Other Food Rigid",Z2: Packaging Economy/A5: EOL/A0: Sorting,,1664bee1-f48f-4000-9c60-692fdce38dca,Collected PP Other Food Rigid,,kg,waste
523,435401f2-22fa-4a41-80d6-b7330512081e,"Low-tech Sorting, Collected PP Food Bottles",Z2: Packaging Economy/A5: EOL/A0: Sorting,,8d1803be-81be-4a73-b9ee-6f99b70b7fd7,Collected PP Food Bottles,,kg,waste
524,bdfcc9e7-3ef0-4bef-ae08-f344b92f39ce,"Low-tech Sorting, Collected PET Other Non-Food Rigid",Z2: Packaging Economy/A5: EOL/A0: Sorting,,9f0d0de9-f659-4b78-8bfa-f373e9aa4743,Collected PET Other Non-Food Rigid,,kg,waste
525,be9084eb-b2e0-40e8-b911-f32cc5a4066b,"Low-tech Sorting, Collected PP Food Packaging Film (small format)",Z2: Packaging Economy/A5: EOL/A0: Sorting,,4df2fa29-aa0c-4e25-9e45-085d81637fe6,Collected PP Food Packaging Film (small format),,kg,waste
526,57d4db05-5436-4e34-9f62-268942795ce3,"Low-tech Sorting, Collected PP Food Packaging Film (med-large format)",Z2: Packaging Economy/A5: EOL/A0: Sorting,,3c40d011-9a86-4bee-9cd1-42046b4a6bc8,Collected PP Food Packaging Film (med-large format),,kg,waste
527,5a8b8a5d-6347-424c-b782-23b9fd345370,"Low-tech Sorting, Collected PET Food Bottles",Z2: Packaging Economy/A5: EOL/A0: Sorting,,394cabb5-4aac-4323-b9ea-dc5da52d32d5,Collected PET Food Bottles,,kg,waste
528,32217850-9d06-4731-b9df-b38dec4bf2aa,Fermentation CO2 to the atmosphere,Z2: Packaging Economy/A0: Pollution and Mitigation/CO2,,fdd6a87b-76a9-4fd0-94ce-0dec080d5eee,fermentation CO2,,kg,waste
529,81b46228-e336-40d4-9e61-5d1cbd3c930b,"Low-tech Sorting, Collected PET Drinking Bottles",Z2: Packaging Economy/A5: EOL/A0: Sorting,,50d86ad9-332e-4038-ab62-40edfcd3472e,Collected PET Drinking Bottles,,kg,waste
530,cc48d6f6-40f5-4bf4-9c19-9f6dc65842ff,"Low-tech Sorting, Collected PET Other Food Rigid",Z2: Packaging Economy/A5: EOL/A0: Sorting,,45afe5a6-2cc4-4b5d-aaf7-5ba4d4815542,Collected PET Other Food Rigid,,kg,waste
531,29104874-cad9-4b9e-8d84-ff22cc617df7,"Low-tech Sorting, Collected PET Non-food Bottles",Z2: Packaging Economy/A5: EOL/A0: Sorting,,3d70bc0d-a228-4f39-9236-6d10e84ab310,Collected PET Non-food Bottles,,kg,waste
532,743441f4-0f18-44a5-8209-9efd9a8b6e4c,Fermentation CO2 Capture,Z2: Packaging Economy/A0: Pollution and Mitigation/CO2,,fdd6a87b-76a9-4fd0-94ce-0dec080d5eee,fermentation CO2,,kg,waste
533,50b801a4-09b5-4c37-ae2b-aa31c0a7245d,"Low-tech Sorting, Collected Multi-material Food Packaging Film (med-large format)",Z2: Packaging Economy/A5: EOL/A0: Sorting,,04974c51-022a-41b9-ad16-4e51c4ae34a3,Collected Multi-material Food Packaging Film (med-large format),,kg,waste
534,b8d5a552-2ed6-4208-980d-d8aea13a55f1,"Low-tech Sorting, Collected Multi-material Food Bottles",Z2: Packaging Economy/A5: EOL/A0: Sorting,,1ef69ec7-b5fe-4807-a3c6-cd7132494fea,Collected Multi-material Food Bottles,,kg,waste
535,4582b010-fd89-4af1-96f5-1685fff4b713,"Low-tech Sorting, Collected Multi-material Non-food Packaging Film",Z2: Packaging Economy/A5: EOL/A0: Sorting,,1a6cf146-6fe2-4e59-9601-164a6ad4248f,Collected Multi-material Non-food Packaging Film,,kg,waste
536,1b835073-fd97-4bbb-8c5f-235bfa48f09f,"Low-tech Sorting, Collected Multi-material Food Packaging Film (small format)",Z2: Packaging Economy/A5: EOL/A0: Sorting,,85b99874-1a83-4f26-bc57-5e003578f472,Collected Multi-material Food Packaging Film (small format),,kg,waste
537,92707789-eb80-411f-a276-885dd09d1fc5,"Low-tech Sorting, Collected LDPE Food Packaging Film (med-large format)",Z2: Packaging Economy/A5: EOL/A0: Sorting,,c69a4033-29eb-4d0b-8cf0-1546657e5cba,Collected LDPE Food Packaging Film (med-large format),,kg,waste
538,5e65a0cf-60db-441e-9d60-dca8dcf44ddf,"Low-tech Sorting, Collected HDPE Other Non-food Rigid",Z2: Packaging Economy/A5: EOL/A0: Sorting,,d07ed1f8-c299-4ecf-bd1a-88a6e4d6513e,Collected HDPE Other Non-food Rigid,,kg,waste
539,8595f329-1f04-4b97-96de-b3a89e0233b1,"Low-tech Sorting, Collected LDPE Non-food Packaging Film",Z2: Packaging Economy/A5: EOL/A0: Sorting,,a51794c7-04b7-4ada-92c2-1d674470e54c,Collected LDPE Non-food Packaging Film,,kg,waste
540,ecf706a2-bade-4ec5-ade7-d14da10baa30,"Low-tech Sorting, Collected LDPE Food Packaging Film (small format)",Z2: Packaging Economy/A5: EOL/A0: Sorting,,22119d5b-ed8d-4311-9201-1a094131a883,Collected LDPE Food Packaging Film (small format),,kg,waste
541,172a2c01-3588-47b2-804b-9555a68d3e5a,"Low-tech Sorting, Collected HDPE Food Bottles",Z2: Packaging Economy/A5: EOL/A0: Sorting,,9572379f-123d-4cc8-bbe7-98c481e4ff51,collected HDPE food bottles,,kg,waste
542,9a95bad1-1900-44e7-890f-02e2ee3108fc,"Low-tech Sorting, Collected HDPE Drinking Bottles",Z2: Packaging Economy/A5: EOL/A0: Sorting,,5b11e1bb-46de-4feb-ab31-84a4800d7943,collected HDPE drinking bottles,,kg,waste
543,fd49361d-e783-447d-b0ae-233cbcd2c091,"Low-tech Sorting, Collected HDPE Other Food Rigid",Z2: Packaging Economy/A5: EOL/A0: Sorting,,32c83360-7030-4345-905a-108ed2a368d5,collected HDPE other food rigid,,kg,waste
544,eb98e67c-51e4-4d26-8de4-7b7b8fdff314,"Low-tech Sorting, Collected HDPE Non-food Bottles",Z2: Packaging Economy/A5: EOL/A0: Sorting,,c4783977-4e6d-4581-ab40-9116b9b0c1d2,collected HDPE non-food bottles,,kg,waste
545,349b4686-bd71-4481-9aa5-c792e4cdb00a,Multi-material Non-food Packaging Film,Z2: Packaging Economy/A4: Packaging Products,,3072266c-e946-4e1e-aaf8-58c3318db202,Multi-material non-food packaging film,,kg,product
546,8c4fc9d2-b6f0-4abb-adce-6d2c239f8b6e,PVC Other Non-food Rigid,Z2: Packaging Economy/A4: Packaging Products,,ad882fa5-9c4a-47ce-bf4d-9d8bd4e9cee4,PVC other non-food rigid,,kg,product
547,bf0833cb-6d95-43ee-94b4-069ae2cfd4e6,"High-tech Sorting, Collected Multi-material Food Bottles",Z2: Packaging Economy/A5: EOL/A0: Sorting,,1ef69ec7-b5fe-4807-a3c6-cd7132494fea,Collected Multi-material Food Bottles,,kg,waste
548,c3ca8f74-0f2e-444d-bd35-ecde11882bdd,"High-tech Sorting, Collected PP Other Food Rigid",Z2: Packaging Economy/A5: EOL/A0: Sorting,,1664bee1-f48f-4000-9c60-692fdce38dca,Collected PP Other Food Rigid,,kg,waste
549,6f33fffd-63f1-4290-a268-c04e903873b6,PET Non-food Bottles,Z2: Packaging Economy/A4: Packaging Products,,7c006430-d8b0-4c2d-ba31-3aa4616b7141,PET non-food bottles,,kg,product
550,05351164-399e-4b57-a5d8-04d1e7bc1c41,"Effluent release; from anaerobic/anoxic/oxic, Level 2-1 wastewater treatment plant","22: Utilities/2213: Water, Sewage and Other Systems",US,9dd59901-87f4-4ed2-99df-354715687a60,Effluent release; from wastewater treatment plant; at surface water,"Technosphere flows/22: Utilities/2213: Water, Sewage and Other Systems",m3,waste
551,986b8bb5-d4c6-47fd-af25-67ed08a0c9f8,PP Food Packaging Film (med-large format),Z2: Packaging Economy/A4: Packaging Products,,48c4be55-c86c-4f1b-94fa-94b12ecd3978,PP food packaging film (med-large format),,kg,product
552,23ab6ebb-19de-475e-8480-79305ccf9f4a,Sludge hauling and landfill; wastewater treatment unit; Level 2-1,56: Administrative and Support and Waste Management and Remediation Services/5622: Waste Treatment and Disposal,US,6905db5d-45f6-49e6-9a83-51b1b26419f9,Sludge hauling and landfill; wastewater treatment unit,Technosphere flows/56: Administrative and Support and Waste Management and Remediation Services/5622: Waste Treatment and Disposal,m3,waste
553,a7a49c82-657c-4899-b81e-056400578d73,Multi-material Food Bottles,Z2: Packaging Economy/A4: Packaging Products,,7aaaef1c-8b18-416a-a7c9-ba30390b13bc,Multi-material food bottles,,kg,product
554,f3aad25e-1c89-4b8e-a81b-216028fef017,Polymers Bridge; USLCI to USEEIO,Bridge Processes/USLCI to USEEIO,,aff30034-4528-34fe-9baa-3d803a3b785b,"Polymers, at plant",Technosphere flows/31-33: Manufacturing/3251: Basic Chemical Manufacturing,kg,product
555,e3243de6-60e3-4dff-8b2f-23dfba0e90c1,"High-tech Sorting, Collected PET Other Food Rigid",Z2: Packaging Economy/A5: EOL/A0: Sorting,,45afe5a6-2cc4-4b5d-aaf7-5ba4d4815542,Collected PET Other Food Rigid,,kg,waste
556,beeabc05-100f-4576-a4b2-cd72f7cbb8ae,PP Other Non-food Rigid,Z2: Packaging Economy/A4: Packaging Products,,b534c742-4a63-45d0-bb18-996a323d4efc,PP other non-food rigid,,kg,product
557,01c4060f-5fc1-463a-85f4-feeaea7429b4,LDPE Food Packaging Film (med-large format),Z2: Packaging Economy/A4: Packaging Products,,0fe108ec-02f4-4c33-8c7d-8b45c0e0b6c4,LDPE food packaging film (med-large format),,kg,product
558,78a06d44-2e8b-492c-bcf6-5dc0651e20c2,"Biogas, burned in flare",56: Administrative and Support and Waste Management and Remediation Services/5622: Waste Treatment and Disposal,US,391c6de4-5a94-4967-97e0-7d185b236480,"Biogas, burned in flare",Technosphere flows/56: Administrative and Support and Waste Management and Remediation Services/5622: Waste Treatment and Disposal,m3,waste
559,ecd5548d-2fa9-4a3d-8597-23f6eb0eb351,"High-tech Sorting, Collected PET Other Non-Food Rigid",Z2: Packaging Economy/A5: EOL/A0: Sorting,,9f0d0de9-f659-4b78-8bfa-f373e9aa4743,Collected PET Other Non-Food Rigid,,kg,waste
560,f7df6645-173f-44b7-9714-b161e50a4708,PET Other Food Rigid,Z2: Packaging Economy/A4: Packaging Products,,0134f60d-a46b-427f-983e-5cafdbb124a5,PET other food rigid,,kg,product
561,2ec4e087-1f7d-415c-92c3-0c5c8c04f1dd,PET Drinking Bottles,Z2: Packaging Economy/A4: Packaging Products,,6651d271-9bdb-4c1d-96fb-5859d78a00b9,PET drinking bottles,,kg,product
562,a49b53a5-5119-427d-916e-9c28f2a65a68,PP Non-food Bottles,Z2: Packaging Economy/A4: Packaging Products,,a63dd300-6b9c-42eb-b2e0-ce387c10f3ae,PP non-food bottles,,kg,product
563,b3f872ea-6a0d-488b-bb42-0c6a51ea03d8,"High-tech Sorting, Collected HDPE Other Non-food Rigid",Z2: Packaging Economy/A5: EOL/A0: Sorting,,d07ed1f8-c299-4ecf-bd1a-88a6e4d6513e,Collected HDPE Other Non-food Rigid,,kg,waste
564,2280b7be-49a4-4859-9952-978a20704e20,"High-tech Sorting, Collected HDPE Food Bottles",Z2: Packaging Economy/A5: EOL/A0: Sorting,,9572379f-123d-4cc8-bbe7-98c481e4ff51,collected HDPE food bottles,,kg,waste
565,e26e5619-5c79-4bc0-92f2-ccee67b11d7c,HDPE Other Non-food Rigid,Z2: Packaging Economy/A4: Packaging Products,,8a4c2fba-0c07-41e0-a5a0-c40343cbb0df,HDPE other non-food rigid,,kg,product
566,413d2cd4-3e3a-4ee8-bb10-13db94478971,"High-tech Sorting, Collected PP Non-food Bottles",Z2: Packaging Economy/A5: EOL/A0: Sorting,,05362cdb-a62c-4cd3-b3f3-9291184bd911,Collected PP Non-food Bottles,,kg,waste
567,9a5a27ef-d3e3-465e-80dc-d85388f9a6cd,"HDPE Other Food Rigid ",Z2: Packaging Economy/A4: Packaging Products,,15c971e3-dfc9-4b51-9b77-aa8270070744,"HDPE other food rigid ",,kg,product
568,e96a6a8c-fd35-4560-8568-7b4c6b5abc77,"High-tech Sorting, Collected PP Other Non-food Rigid",Z2: Packaging Economy/A5: EOL/A0: Sorting,,2064fb58-ec9c-4efb-80b3-d1183ec7c57e,Collected PP Other Non-food Rigid,,kg,waste
569,6136fb08-b951-4b91-bb0f-406a9fd84553,HDPE Food Bottles,Z2: Packaging Economy/A4: Packaging Products,,5aa43390-651b-41cf-9f8f-e4230b7cb948,HDPE food bottles,,kg,product
570,9c36427d-76de-314c-bfca-4d714b71c9a5,"Switchgrass, production, US, 2022","11: Agriculture, Forestry, Fishing and Hunting/1119: Other Crop Farming",RNA,eb35a3fc-2c19-32e2-8789-3c69e2071855,"Switchgrass, production","Technosphere flows/11: Agriculture, Forestry, Fishing and Hunting/1119: Other Crop Farming",kg,product
571,b7ee7009-8f9b-4334-b8a7-dda13809a545,"High-tech Sorting, Collected HDPE Drinking Bottles",Z2: Packaging Economy/A5: EOL/A0: Sorting,,5b11e1bb-46de-4feb-ab31-84a4800d7943,collected HDPE drinking bottles,,kg,waste
572,651c23f7-a59f-4c86-a0c1-1bbbdf4fc12c,"LDPE Non-food Packaging Films ",Z2: Packaging Economy/A4: Packaging Products,,4e885749-cfa3-4f2d-9d4d-306b8630083c,"LDPE non-food packaging films ",,kg,product
573,f2f72623-9d86-4ed1-adc6-7aefe930c775,"High-tech Sorting, Collected PS Other Food Rigid",Z2: Packaging Economy/A5: EOL/A0: Sorting,,fe14db81-948b-42ef-99e3-7151cf2bb856,Collected PS Other Food Rigid,,kg,waste
574,6b79c0b8-690d-4266-ac5f-7f256378c74a,"High-tech Sorting, Collected PET Non-food Bottles",Z2: Packaging Economy/A5: EOL/A0: Sorting,,3d70bc0d-a228-4f39-9236-6d10e84ab310,Collected PET Non-food Bottles,,kg,waste
575,204d9565-1cf8-4ee8-99d6-b92fb629cd9b,"High-tech Sorting, Collected LDPE Food Packaging Film (med-large format)",Z2: Packaging Economy/A5: EOL/A0: Sorting,,c69a4033-29eb-4d0b-8cf0-1546657e5cba,Collected LDPE Food Packaging Film (med-large format),,kg,waste
576,0cc7809a-8e0e-4428-b674-915a3a71621e,"High-tech Sorting, Collected HDPE Non-food Bottles",Z2: Packaging Economy/A5: EOL/A0: Sorting,,c4783977-4e6d-4581-ab40-9116b9b0c1d2,collected HDPE non-food bottles,,kg,waste
577,1c366fa3-ecbd-470d-a38a-3856cf031af1,"Pyrolysis, PP Non-food Bottles",Z2: Packaging Economy/A5: EOL/A5: Feedstock Recycling,,9c3d7c75-df2c-4568-b037-ae7fdf9e4719,"Flakes, PP Non-food Bottles",,kg,waste
578,8c263132-2a22-45e4-ab49-c7172d75b902,PET Other Non-food Rigid,Z2: Packaging Economy/A4: Packaging Products,,d7007dff-585a-460b-951b-5ce0bf6a08b0,PET other non-food rigid,,kg,product
579,3d679cd2-9976-4f00-bc74-d5a333c670b3,PP Food Bottles,Z2: Packaging Economy/A4: Packaging Products,,804873b9-f2bc-443b-81e3-4c574c89d687,PP food bottles,,kg,product
580,0157620b-5cfe-41a9-8e80-5d53e0cb7457,"Open Burning, PVC",Z2: Packaging Economy/A5: EOL/A6: Ultimate Disposal/Open Burning,,00a6df40-0271-478c-a8dc-dce2a524fbb0,"Open Burning, PVC",,kg,waste
581,61e977ad-8271-4da2-b008-539d1fc55623,"Incineration, PVC",Z2: Packaging Economy/A5: EOL/A6: Ultimate Disposal/Incineration,,be7df53b-7ac7-48b2-8b4e-a91e1bded9b7,"Incineration, PVC",,kg,waste
582,d379f435-ac72-4815-816b-dbe9e1397873,"High-tech Sorting, Collected PP Food Packaging Film (small format)",Z2: Packaging Economy/A5: EOL/A0: Sorting,,4df2fa29-aa0c-4e25-9e45-085d81637fe6,Collected PP Food Packaging Film (small format),,kg,waste
